width,height,weight,stress,deflection
0.02836734693877551,0.15346938775510205,34.175127030404,898026.2033017315,1.9505001756110303e-05
0.02836734693877551,0.1573469387755102,35.03859433569346,854310.8736980499,1.8098241595851467e-05
0.02836734693877551,0.16122448979591839,35.90206164098293,813711.6008202889,1.682357318151652e-05
0.02836734693877551,0.16510204081632654,36.76552894627239,775939.1182814207,1.5665849524429176e-05
0.02836734693877551,0.1689795918367347,37.62899625156185,740736.9630445611,1.4611961026241343e-05
0.02836734693877551,0.17285714285714288,38.49246355685132,707877.1106467055,1.3650522794840049e-05
0.02836734693877551,0.17673469387755103,39.35593086214078,677156.2732639546,1.277161562353109e-05
0.02836734693877551,0.18061224489795918,40.21939816743024,648392.7480250789,1.1966570490858332e-05
0.02836734693877551,0.18448979591836737,41.08286547271971,621423.7240484062,1.1227788524473416e-05
0.02836734693877551,0.18836734693877552,41.946332778009165,596102.973454293,1.054858999612147e-05
0.02836734693877551,0.19224489795918367,42.809800083298626,572298.8650339008,9.92308718565504e-06
0.02836734693877551,0.19612244897959186,43.673267388588094,549892.65005554,9.346076952036579e-06
0.02836734693877551,0.2,44.536734693877555,528776.978417266,8.812949640287767e-06
0.030204081632653063,0.01,2.3710204081632655,198648648.6486486,0.06621621621621619
0.030204081632653063,0.013877551020408163,3.2903956684714704,103147795.28663611,0.024775695926692008
0.030204081632653063,0.017755102040816328,4.209770928779675,63014322.288995296,0.011830275065750073
0.030204081632653063,0.021632653061224492,5.129146189087881,42448861.28563592,0.00654086227357283
0.030204081632653063,0.025510204081632654,6.048521449396085,30525145.945945937,0.003988619070270269
0.030204081632653063,0.029387755102040815,6.96789670970429,23001321.634134132,0.0026089462038716956
0.030204081632653063,0.03326530612244898,7.887271970012495,17951575.347412597,0.0017988286135444114
0.030204081632653063,0.037142857142857144,8.806647230320701,14399088.437549975,0.0012922258854211515
0.030204081632653063,0.041020408163265305,9.726022490628905,11805534.650266213,0.0009593220528408698
0.030204081632653063,0.04489795918367347,10.64539775093711,9854450.524905069,0.0007316182965459823
0.030204081632653063,0.048775510204081635,11.564773011245315,8349913.436484048,0.0005706356462869154
0.030204081632653063,0.052653061224489796,12.48414827155352,7165365.744327346,0.000453621345571111
0.030204081632653063,0.056530612244897964,13.403523531861726,6216103.499399254,0.0003665331786649379
0.030204081632653063,0.060408163265306125,14.32289879216993,5443702.125244309,0.0003003844641182107
0.030204081632653063,0.06428571428571428,15.242274052478132,4806806.806806807,0.00024924183442701965
0.030204081632653063,0.06816326530612245,16.161649312786338,4275479.628217267,0.00020908034110044517
0.030204081632653063,0.07204081632653062,17.081024573094545,3827616.0261731124,0.00017710404653681065
0.030204081632653063,0.07591836734693877,18.00039983340275,3446608.028423846,0.00015132956397201475
0.030204081632653063,0.07979591836734694,18.919775093710953,3119782.0880646086,0.00013032337793279268
0.030204081632653063,0.08367346938775509,19.839150354019157,2837331.382542567,0.0001130319006053543
0.030204081632653063,0.08755102040816326,20.758525614327365,2591571.4726903536,9.86689993487392e-05
0.030204081632653063,0.09142857142857143,21.67790087463557,2376412.0565878376,8.664002289643157e-05
0.030204081632653063,0.09530612244897958,22.597276134943773,2186975.9841413614,7.64895240706115e-05
0.030204081632653063,0.09918367346938775,23.516651395251976,2019320.4178115015,6.786467796485842e-05
0.030204081632653063,0.10306122448979592,24.436026655560184,1870229.9986487809,6.048928708501008e-05
0.030204081632653063,0.10693877551020407,25.355401915868388,1737061.5254261314,5.4145047548270006e-05
0.030204081632653063,0.11081632653061224,26.274777176176592,1617625.9895926572,4.8657872001252434e-05
0.030204081632653063,0.11469387755102041,27.1941524364848,1510098.0401888445,4.388778408615266e-05
0.030204081632653063,0.11857142857142856,28.113527696793003,1412945.8243262859,3.972136855535744e-05
0.030204081632653063,0.12244897959183673,29.032902957101207,1324876.1261261262,3.606607232232232e-05
0.030204081632653063,0.1263265306122449,29.952278217409418,1244791.107146618,3.2845861200960833e-05
0.030204081632653063,0.13020408163265307,30.87165347771762,1171753.9268614827,2.9997880050267843e-05
0.030204081632653063,0.13408163265306122,31.791028738025823,1104961.2194292245,2.7469862887890414e-05
0.030204081632653063,0.1379591836734694,32.71040399833403,1043720.9074555454,2.5218108710710906e-05
0.030204081632653063,0.14183673469387756,33.62977925864224,987434.2019676111,2.3205887720102128e-05
0.030204081632653063,0.1457142857142857,34.54915451895044,935580.9096293525,2.1402177671259696e-05
0.030204081632653063,0.1495918367346939,35.468529779258645,887707.3705313253,1.978065536881989e-05
0.030204081632653063,0.15346938775510205,36.38790503956685,843416.5017495992,1.8318886784454946e-05
0.030204081632653063,0.1573469387755102,37.30728029987505,802359.5367839793,1.6997672850157796e-05
0.030204081632653063,0.16122448979591839,38.22665556018326,764229.1386082442,1.5800518055613488e-05
0.030204081632653063,0.16510204081632654,39.14603082049147,728753.6313589017,1.4713196512808479e-05
0.030204081632653063,0.1689795918367347,40.06540608079967,695692.1477242837,1.372339582869964e-05
0.030204081632653063,0.17285714285714288,40.984781341107876,664830.5295938653,1.282042343569437e-05
0.030204081632653063,0.17673469387755103,41.90415660141608,635977.8512411464,1.1994963322100146e-05
0.030204081632653063,0.18061224489795918,42.823531861724284,608963.4592938242,1.1238873636684513e-05
0.030204081632653063,0.18448979591836737,43.74290712203249,583634.4435319491,1.054501760068787e-05
0.030204081632653063,0.18836734693877552,44.66228238234069,559853.4683118021,9.907121685546517e-06
0.030204081632653063,0.19224489795918367,45.5816576426489,537496.9070250825,9.31965620814899e-06
0.030204081632653063,0.19612244897959186,46.50103290295711,516453.2321467572,8.777734434683002e-06
0.030204081632653063,0.2,47.42040816326531,496621.6216216214,8.277027027027023e-06
0.032040816326530615,0.01,2.5152040816326533,187261146.49681523,0.06242038216560507
0.032040816326530615,0.013877551020408163,3.4904872969596004,97234864.34663786,0.0233554331028689
0.032040816326530615,0.017755102040816328,4.465770512286548,59402036.29790639,0.01115210643140771
0.032040816326530615,0.021632653061224492,5.441053727613496,40015487.07180966,0.0061659083852788465
0.032040816326530615,0.025510204081632654,6.416336942940442,28775296.815286618,0.0037599721171974513
0.032040816326530615,0.029387755102040815,7.391620158267389,21682774.534088228,0.0024593887781720444
0.032040816326530615,0.03326530612244898,8.366903373594337,16922504.149153274,0.001695711049710655
0.032040816326530615,0.037142857142857144,9.342186588921283,13573662.9857159,0.001218149242307837
0.032040816326530615,0.041020408163265305,10.31746980424823,11128784.256301912,0.0009043290689200558
0.032040816326530615,0.04489795918367347,11.29275301957518,9289545.717744906,0.0006896783941962127
0.032040816326530615,0.048775510204081635,12.268036234902127,7871255.97834165,0.0005379240487290667
0.032040816326530615,0.052653061224489796,13.243319450229073,6754612.294015586,0.0004276175741689454
0.032040816326530615,0.056530612244897964,14.218602665556022,5859766.356121589,0.00034552172256312614
0.032040816326530615,0.060408163265306125,15.193885880882968,5131642.767746227,0.0002831649725445553
0.032040816326530615,0.06428571428571428,16.169169096209913,4531257.372021703,0.00023495408595668093
0.032040816326530615,0.06816326530612245,17.14445231153686,4030388.4393385695,0.0001970948438399101
0.032040816326530615,0.07204081632653062,18.11973552686381,3608198.546965736,0.00016695158527036926
0.032040816326530615,0.07591836734693877,19.095018742190753,3249031.772017383,0.0001426546208143833
0.032040816326530615,0.07979591836734694,20.070301957517703,2940941.076646892,0.00012285261104492558
0.032040816326530615,0.08367346938775509,21.045585172844646,2674681.812842674,0.00010655236490186265
0.032040816326530615,0.08755102040816326,22.020868388171596,2443010.050688996,9.301281467269683e-05
0.032040816326530615,0.09142857142857143,22.996151603498543,2240184.613853503,8.167339738007564e-05
0.032040816326530615,0.09530612244897958,23.97143481882549,2061607.9340950414,7.210477428312423e-05
0.032040816326530615,0.09918367346938775,24.946718034152436,1903563.1964082944,6.39743461070003e-05
0.032040816326530615,0.10306122448979592,25.922001249479386,1763019.3617835639,5.702174833491395e-05
0.032040816326530615,0.10693877551020407,26.89728446480633,1637484.750083232,5.1041191319388285e-05
0.032040816326530615,0.11081632653061224,27.87256768013328,1524895.8373230142,4.586856723684942e-05
0.032040816326530615,0.11469387755102041,28.84785089546023,1423531.9104964903,4.1371923851914614e-05
0.032040816326530615,0.11857142857142856,29.823134110787173,1331948.929938155,3.744434742798026e-05
0.032040816326530615,0.12244897959183673,30.798417326114123,1248927.813163482,3.399859046945035e-05
0.032040816326530615,0.1263265306122449,31.773700541441073,1173433.6551445825,3.096297743784843e-05
0.032040816326530615,0.13020408163265307,32.74898375676802,1104583.3195891683,2.8278256353118725e-05
0.032040816326530615,0.13408163265306122,33.724266972094966,1041619.493474683,2.5895157372024085e-05
0.032040816326530615,0.1379591836734694,34.69955018742191,983889.7726332529,2.3772484644491807e-05
0.032040816326530615,0.14183673469387756,35.67483340274886,930829.6935745634,2.1875613901752326e-05
0.032040816326530615,0.1457142857142857,36.650116618075806,881948.8829627018,2.0175301244244812e-05
0.032040816326530615,0.1495918367346939,37.62539983340276,836819.6868702939,1.8646732449588175e-05
0.032040816326530615,0.15346938775510205,38.6006830487297,795067.7850887942,1.7268759516556254e-05
0.032040816326530615,0.1573469387755102,39.575966264056646,756364.4041020952,1.6023283960658307e-05
0.032040816326530615,0.16122448979591839,40.5512494793836,720419.8249300645,1.4894755874081501e-05
0.032040816326530615,0.16510204081632654,41.526532694710546,686977.9454848245,1.386976486557742e-05
0.032040816326530615,0.1689795918367347,42.501815910037486,655811.7061349936,1.2936704348073545e-05
0.032040816326530615,0.17285714285714288,43.47709912536444,626719.2253496309,1.2085494703711891e-05
0.032040816326530615,0.17673469387755103,44.452382340691386,599520.5221891062,1.1307353959686762e-05
0.032040816326530615,0.18061224489795918,45.42766555601833,574054.7259585094,1.0594606995091132e-05
0.032040816326530615,0.18448979591836737,46.40294877134528,550177.691991901,9.940526145871368e-06
0.032040816326530615,0.18836734693877552,47.378231986672226,527759.9573894696,9.33919751248971e-06
0.032040816326530615,0.19224489795918367,48.35351520199917,506684.98241854913,8.785408400038539e-06
0.032040816326530615,0.19612244897959186,49.32879841732613,486847.63285172015,8.274552205943212e-06
0.032040816326530615,0.2,50.304081632653066,468152.8662420381,7.802547770700634e-06
0.03387755102040817,0.01,2.659387755102041,177108433.73493972,0.059036144578313236
0.03387755102040817,0.013877551020408163,3.6905789254477304,91963094.59290446,0.022089174681629017
0.03387755102040817,0.017755102040816328,4.72177009579342,56181443.96850182,0.010547474155006089
0.03387755102040817,0.021632653061224492,5.75296126613911,37845972.71249468,0.005831612147522766
0.03387755102040817,0.025510204081632654,6.784152436484798,27215190.361445773,0.0035561182072289146
0.03387755102040817,0.029387755102040815,7.815343606830488,20507202.420794286,0.002326048422728982
0.03387755102040817,0.03326530612244898,8.846534777176178,16005018.984440144,0.0016037749084612822
0.03387755102040817,0.037142857142857144,9.877725947521867,12837741.49853853,0.0011521050062790988
0.03387755102040817,0.041020408163265305,10.908917117867556,10525416.435177106,0.0008552991796412575
0.03387755102040817,0.04489795918367347,11.940108288213246,8785895.648710543,0.0006522861921012373
0.03387755102040817,0.048775510204081635,12.971299458558935,7444501.136142404,0.0005087594918702619
0.03387755102040817,0.052653061224489796,14.002490628904624,6388398.374460524,0.00040443348882243625
0.03387755102040817,0.056530612244897964,15.033681799250314,5542068.180187286,0.00032678861712295663
0.03387755102040817,0.060408163265306125,16.064872969596003,4853421.171904564,0.00026781265475599506
0.03387755102040817,0.06428571428571428,17.09606413994169,4285586.791610888,0.0002222156114168609
0.03387755102040817,0.06816326530612245,18.12725531028738,3811873.4034708156,0.00018640897881244507
0.03387755102040817,0.07204081632653062,19.15844648063307,3412573.3245398835,0.0001578999932978794
0.03387755102040817,0.07591836734693877,20.18963765097876,3072879.447028489,0.00013492033414372396
0.03387755102040817,0.07979591836734694,21.22082882132445,2781492.4640576025,0.0001161919273135742
0.03387755102040817,0.08367346938775509,22.252019991670135,2529668.9434716855,0.00010077542945537611
0.03387755102040817,0.08755102040816326,23.283211162015828,2310557.698543207,8.796995122658675e-05
0.03387755102040817,0.09142857142857143,24.314402332361517,2118728.821536144,7.724532161850525e-05
0.03387755102040817,0.09530612244897958,25.345593502707203,1949834.0099573585,6.819547929187051e-05
0.03387755102040817,0.09918367346938775,26.376784673052896,1800357.9628680854,6.050585746264485e-05
0.03387755102040817,0.10306122448979592,27.407975843398585,1667433.9746989128,5.39302077625391e-05
0.03387755102040817,0.10693877551020407,28.43916701374427,1548705.4564040208,4.8273897814120246e-05
0.03387755102040817,0.11081632653061224,29.470358184089964,1442220.7618055013,4.33817172059359e-05
0.03387755102040817,0.11469387755102041,30.501549354435653,1346352.4695659576,3.91288677394614e-05
0.03387755102040817,0.11857142857142856,31.532740524781342,1259734.83132705,3.541423220598133e-05
0.03387755102040817,0.12244897959183673,32.56393169512703,1181214.8594377511,3.2155293395805446e-05
0.03387755102040817,0.1263265306122449,33.595122865472725,1109813.7581789123,2.9284261793627734e-05
0.03387755102040817,0.13020408163265307,34.62631403581841,1044696.272141563,2.6745097876142414e-05
0.03387755102040817,0.13408163265306122,35.6575052061641,985146.1474429229,2.4491203056673377e-05
0.03387755102040817,0.1379591836734694,36.688696376509796,930546.351225426,2.248361499509165e-05
0.03387755102040817,0.14183673469387756,37.71988754685548,880363.0234410026,2.0689586642018764e-05
0.03387755102040817,0.1457142857142857,38.75107871720117,834132.3772599045,1.9081459610520692e-05
0.03387755102040817,0.1495918367346939,39.78226988754686,791449.944811061,1.763576502762255e-05
0.03387755102040817,0.15346938775510205,40.813461057892546,751961.7003550644,1.6332501470477904e-05
0.03387755102040817,0.1573469387755102,41.84465222823824,715356.6954459574,1.5154551697731045e-05
0.03387755102040817,0.16122448979591839,42.87584339858393,681360.9187591574,1.4087208868860217e-05
0.03387755102040817,0.16510204081632654,43.90703456892962,649732.1532597437,1.3117789662022019e-05
0.03387755102040817,0.1689795918367347,44.9382257392753,620255.6497782769,1.2235316762937026e-05
0.03387755102040817,0.17285714285714288,45.969416909620996,592740.4721680243,1.143025703905281e-05
0.03387755102040817,0.17673469387755103,47.00060807996669,567016.3974921064,1.0694304648619407e-05
0.03387755102040817,0.18061224489795918,48.031799250312375,542931.2769607588,1.0020200591742817e-05
0.03387755102040817,0.18448979591836737,49.06299042065807,520348.78098029183,9.401581957239785e-06
0.03387755102040817,0.18836734693877552,50.09418159100375,499146.4657237754,8.832855478680026e-06
0.03387755102040817,0.19224489795918367,51.12537276134944,479214.1098777844,8.309091077144881e-06
0.03387755102040817,0.19612244897959186,52.15656393169513,460452.2792633738,7.82593190562099e-06
0.03387755102040817,0.2,53.187755102040825,442771.0843373492,7.379518072289154e-06
0.03571428571428572,0.01,2.803571428571429,167999999.99999994,0.05599999999999998
0.03571428571428572,0.013877551020408163,3.8906705539358604,87233564.01384082,0.02095315998371667
0.03571428571428572,0.017755102040816328,4.977769679300293,53292112.564407445,0.010005032627034347
0.03571428571428572,0.021632653061224492,6.064868804664725,35899608.40156637,0.005531700665650164
0.03571428571428572,0.025510204081632654,7.151967930029156,25815551.999999993,0.0033732321279999994
0.03571428571428572,0.029387755102040815,8.239067055393587,19452546.296296295,0.0022064230752743483
0.03571428571428572,0.03326530612244898,9.326166180758019,15181903.722383223,0.0015212950560261305
0.03571428571428572,0.037142857142857144,10.413265306122451,12177514.792899407,0.0010928538916704594
0.03571428571428572,0.041020408163265305,11.500364431486881,9984109.304225141,0.0008113123646882786
0.03571428571428572,0.04489795918367347,12.587463556851315,8334049.586776858,0.0006187400450788879
0.03571428571428572,0.048775510204081635,13.674562682215745,7061641.077712223,0.0004825947180026484
0.03571428571428572,0.052653061224489796,14.761661807580177,6059852.172345412,0.0003836340522544253
0.03571428571428572,0.056530612244897964,15.848760932944609,5257047.530920512,0.0003099823453852046
0.03571428571428572,0.060408163265306125,16.93586005830904,4603816.65449233,0.00025403943251140105
0.03571428571428572,0.06428571428571428,18.02295918367347,4065185.185185185,0.00021078737997256517
0.03571428571428572,0.06816326530612245,19.110058309037903,3615834.1998637454,0.00017682223133066218
0.03571428571428572,0.07204081632653062,20.197157434402335,3237069.5535635464,0.00014977942221398844
0.03571428571428572,0.07591836734693877,21.284256559766764,2914845.646895595,0.00012798157410204674
0.03571428571428572,0.07979591836734694,22.3713556851312,2638444.280191783,0.00011021634248030466
0.03571428571428572,0.08367346938775509,23.458454810495628,2399571.683521713,9.559269308338534e-05
0.03571428571428572,0.08755102040816326,24.54555393586006,2191729.016903842,8.34457823063623e-05
0.03571428571428572,0.09142857142857143,25.63265306122449,2009765.6249999998,7.3272705078125e-05
0.03571428571428572,0.09530612244897958,26.719752186588924,1849556.8323024088,6.468828321400288e-05
0.03571428571428572,0.09918367346938775,27.806851311953356,1707768.1247777268,5.7394127650280265e-05
0.03571428571428572,0.10306122448979592,28.893950437317788,1581680.227428683,5.115665422046566e-05
0.03571428571428572,0.10693877551020407,29.981049562682216,1469057.7472175283,4.57912402122512e-05
0.03571428571428572,0.11081632653061224,31.06814868804665,1368049.4083412187,4.1150657463916335e-05
0.03571428571428572,0.11469387755102041,32.15524781341108,1277111.485416851,3.711652597000338e-05
0.03571428571428572,0.11857142857142856,33.24234693877551,1194948.4685730874,3.3592928835388004e-05
0.03571428571428572,0.12244897959183673,34.329446064139944,1120466.6666666667,3.0501592592592596e-05
0.03571428571428572,0.1263265306122449,35.41654518950438,1052737.6220439968,2.7778214044241164e-05
0.03571428571428572,0.13020408163265307,36.50364431486881,990969.0352885682,2.5369635699655087e-05
0.03571428571428572,0.13408163265306122,37.59074344023324,934481.4884315727,2.3231655470901608e-05
0.03571428571428572,0.1379591836734694,38.67784256559768,882689.6817338326,2.1327314795344076e-05
0.03571428571428572,0.14183673469387756,39.764941690962104,835087.210806894,1.962555075757209e-05
0.03571428571428572,0.1457142857142857,40.852040816326536,791234.1407151094,1.8100127401979628e-05
0.03571428571428572,0.1495918367346939,41.939139941690975,750746.8047922066,1.6728782826201963e-05
0.03571428571428572,0.15346938775510205,43.0262390670554,713289.3843368037,1.549254425199618e-05
0.03571428571428572,0.1573469387755102,44.11333819241983,678566.9225373082,1.4375174753276308e-05
0.03571428571428572,0.16122448979591839,45.200437317784264,646319.500080115,1.3362723841318835e-05
0.03571428571428572,0.16510204081632654,46.287536443148696,616317.3568063854,1.2443160479403743e-05
0.03571428571428572,0.1689795918367347,47.37463556851313,588356.7877896798,1.1606071900843124e-05
0.03571428571428572,0.17285714285714288,48.46173469387756,562256.676456526,1.0842415248472954e-05
0.03571428571428572,0.17673469387755103,49.54883381924199,537855.5541925124,1.0144311838118981e-05
0.03571428571428572,0.18061224489795918,50.63593294460642,515009.0970027769,9.504875989881758e-06
0.03571428571428572,0.18448979591836737,51.723032069970856,493587.9865298769,8.918072028010313e-06
0.03571428571428572,0.18836734693877552,52.81013119533529,473476.07605798123,8.378594339776482e-06
0.03571428571428572,0.19224489795918367,53.89723032069971,454568.8127983554,7.88176639317743e-06
0.03571428571428572,0.19612244897959186,54.98432944606415,436771.8763298289,7.423455407617625e-06
0.03571428571428572,0.2,56.071428571428584,419999.9999999998,6.9999999999999965e-06
0.037551020408163265,0.01,2.947755102040816,159782608.69565216,0.05326086956521739
0.037551020408163265,0.013877551020408163,4.0907621824239895,82966704.9044682,0.019928277158426187
0.037551020408163265,0.017755102040816328,5.233769262807164,50685433.14549621,0.009515656031146798
0.037551020408163265,0.021632653061224492,6.376776343190338,34143649.29496803,0.005261128350482494
0.037551020408163265,0.025510204081632654,7.519783423573511,24552834.78260869,0.0032082370782608688
0.037551020408163265,0.029387755102040815,8.662790503956684,18501063.053542674,0.0020985002074620164
0.037551020408163265,0.03326530612244898,9.805797584339858,14439310.605527526,0.0014468838848074614
0.037551020408163265,0.037142857142857144,10.948804664723033,11581875.482377153,0.0010393990817517957
0.037551020408163265,0.041020408163265305,12.091811745106206,9495756.131735869,0.0007716286077198302
0.037551020408163265,0.04489795918367347,13.23481882548938,7926405.85698886,0.0005884755863522032
0.037551020408163265,0.048775510204081635,14.377825905872553,6716234.720650213,0.00045898954157860594
0.037551020408163265,0.052653061224489796,15.520832986255726,5763446.359567648,0.00036486934317676324
0.037551020408163265,0.056530612244897964,16.6638400666389,4999909.336473312,0.0002948201654478848
0.037551020408163265,0.060408163265306125,17.806847147022076,4378629.970305205,0.0002416135907037782
0.037551020408163265,0.06428571428571428,18.949854227405247,3866344.6054750406,0.0002004771276912984
0.037551020408163265,0.06816326530612245,20.09286130778842,3438972.744435628,0.00016817331784166242
0.037551020408163265,0.07204081632653062,21.235868388171596,3078734.6297479384,0.00014245325482308683
0.037551020408163265,0.07591836734693877,22.378875468554767,2772271.6750365715,0.00012172160580357707
0.037551020408163265,0.07979591836734694,23.521882548937942,2509389.940399794,0.00010482532572855065
0.037551020408163265,0.08367346938775509,24.664889629321113,2282201.3294364125,9.091696353039369e-05
0.037551020408163265,0.08755102040816326,25.807896709704288,2084524.8802074587,7.93641951283337e-05
0.037551020408163265,0.09142857142857143,26.950903790087462,1911461.8716032605,6.968871406886888e-05
0.037551020408163265,0.09530612244897958,28.093910870470634,1759089.3785484869,6.152418240462232e-05
0.037551020408163265,0.09918367346938775,29.236917950853808,1624235.9882396858,5.458680618912525e-05
0.037551020408163265,0.10306122448979592,30.379925031236983,1504315.4336957585,4.865442656837767e-05
0.037551020408163265,0.10693877551020407,31.522932111620154,1397201.6617558016,4.355145128882588e-05
0.037551020408163265,0.11081632653061224,32.66593919200333,1301133.9481506157,3.913785356622478e-05
0.037551020408163265,0.11469387755102041,33.80894627238651,1214644.0758040706,3.530104372147062e-05
0.037551020408163265,0.11857142857142856,34.95195335276968,1136499.9021754907,3.194979644670055e-05
0.037551020408163265,0.12244897959183673,36.09496043315285,1065661.231884058,2.9009666867954917e-05
0.037551020408163265,0.1263265306122449,37.23796751353603,1001245.020965758,2.6419497052946764e-05
0.037551020408163265,0.13020408163265307,38.3809745939192,942497.7237798884,2.4128729605650222e-05
0.037551020408163265,0.13408163265306122,39.52398167430237,888773.1547582893,2.2095324496781423e-05
0.037551020408163265,0.1379591836734694,40.666988754685555,839514.6429533735,2.028413091948486e-05
0.037551020408163265,0.14183673469387756,41.809995835068726,794240.5537565569,1.8665605340082153e-05
0.037551020408163265,0.1457142857142857,42.9530029154519,752532.470788827,1.721479508340454e-05
0.037551020408163265,0.1495918367346939,44.096009995835075,714025.49368824,1.5910527144485562e-05
0.037551020408163265,0.15346938775510205,45.239017076218246,678400.2296681559,1.4734756761409413e-05
0.037551020408163265,0.1573469387755102,46.38202415660142,645376.1491523312,1.3672041205561707e-05
0.037551020408163265,0.16122448979591839,47.525031236984596,614706.0462718486,1.2709112349080414e-05
0.037551020408163265,0.16510204081632654,48.66803831736777,586171.399136508,1.1834527629867691e-05
0.037551020408163265,0.1689795918367347,49.81104539775094,559578.4666477934,1.1038383601345363e-05
0.037551020408163265,0.17285714285714288,50.954052478134116,534754.9911950656,1.0312079720015036e-05
0.037551020408163265,0.17673469387755103,52.09705955851729,511547.40208527003,9.648122672124032e-06
0.037551020408163265,0.18061224489795918,53.24006663890046,489818.4346493803,9.039963577333195e-06
0.037551020408163265,0.18448979591836737,54.38307371928364,469445.0958843938,8.481861983161981e-06
0.037551020408163265,0.18836734693877552,55.52608079966681,450316.920163841,7.968771790548285e-06
0.037551020408163265,0.19224489795918367,56.66908788004998,432334.46869408817,7.496245210902449e-06
0.037551020408163265,0.19612244897959186,57.81209496043316,415408.03455282643,7.060351610505894e-06
0.037551020408163265,0.2,58.95510204081633,399456.5217391304,6.657608695652173e-06
0.03938775510204082,0.01,3.0919387755102044,152331606.21761656,0.05077720207253885
0.03938775510204082,0.013877551020408163,4.29085381091212,79097791.20425981,0.01899897925984672
0.03938775510204082,0.017755102040816328,5.489768846314036,48321863.724203646,0.009071920775808347
0.03938775510204082,0.021632653061224492,6.688683881715953,32551458.395202678,0.005015790759009217
0.03938775510204082,0.025510204081632654,7.887598917117868,23407883.937823832,0.0030586301678756475
0.03938775510204082,0.029387755102040815,9.086513952519784,17638319.180579543,0.002000642684834254
0.03938775510204082,0.03326530612244898,10.285428987921701,13765974.877808625,0.0013794126155677355
0.03938775510204082,0.037142857142857144,11.484344023323615,11041788.024649723,0.000990929694519847
0.03938775510204082,0.041020408163265305,12.68325905872553,9052948.850981347,0.0007356459265308227
0.03938775510204082,0.04489795918367347,13.882174094127448,7556780.713398707,0.000561033719631116
0.03938775510204082,0.048775510204081635,15.081089129529364,6403042.4279774055,0.00043758588419929266
0.03938775510204082,0.052653061224489796,16.28000416493128,5494684.612230296,0.0003478547105933908
0.03938775510204082,0.056530612244897964,17.4789192003332,4766752.942544505,0.00028107207483114404
0.03938775510204082,0.060408163265306125,18.677834235735112,4174445.1530370866,0.00023034663569686625
0.03938775510204082,0.06428571428571428,19.876749271137026,3686048.7430435624,0.00019112845334299955
0.03938775510204082,0.06816326530612245,21.075664306538943,3278606.139772826,0.00016033103877132582
0.03938775510204082,0.07204081632653062,22.27457934194086,2935166.6936457027,0.00013581035692978227
0.03938775510204082,0.07591836734693877,23.473494377342774,2642994.7575478195,0.0001160454687453792
0.03938775510204082,0.07979591836734694,24.672409412744692,2392371.7566505806,9.99370981039032e-05
0.03938775510204082,0.08367346938775509,25.871324448146602,2175777.433245077,8.667731238130795e-05
0.03938775510204082,0.08755102040816326,27.07023948354852,1987319.0567780952,7.566327411198654e-05
0.03938775510204082,0.09142857142857143,28.269154518950437,1822326.343911917,6.643898128845531e-05
0.03938775510204082,0.09530612244897958,29.46806955435235,1677059.3039011476,5.865517908005442e-05
0.03938775510204082,0.09918367346938775,30.666984589754268,1548494.4136585607,5.204130745491734e-05
0.03938775510204082,0.10306122448979592,31.865899625156185,1434166.009326526,4.638556729834969e-05
0.03938775510204082,0.10693877551020407,33.0648146605581,1332047.1801195205,4.1520554596600844e-05
0.03938775510204082,0.11081632653061224,34.263729695960016,1240459.3080814157,3.731277231184124e-05
0.03938775510204082,0.11469387755102041,35.462644731361934,1158002.6422173523,3.3654881060883905e-05
0.03938775510204082,0.11857142857142856,36.661559766763844,1083502.4974108308,3.045990956576633e-05
0.03938775510204082,0.12244897959183673,37.86047480216577,1015967.1848013817,2.765688447514872e-05
0.03938775510204082,0.1263265306122449,39.059389837567686,954554.8386409298,2.5187499781047684e-05
0.03938775510204082,0.13020408163265307,40.2583048729696,898547.052722795,2.3003555686215754e-05
0.03938775510204082,0.13408163265306122,41.45721990837151,847327.7744845867,2.106497257724239e-05
0.03938775510204082,0.1379591836734694,42.65613494377344,800366.2917275685,1.9338238804068466e-05
0.03938775510204082,0.14183673469387756,43.85504997917535,757203.4294881163,1.7795188510751895e-05
0.03938775510204082,0.1457142857142857,45.05396501457726,717440.2830318351,1.6412032618375314e-05
0.03938775510204082,0.1495918367346939,46.25288004997918,680728.9680758349,1.5168585464172762e-05
0.03938775510204082,0.15346938775510205,47.45179508538109,646764.9857976201,1.4047643751810012e-05
0.03938775510204082,0.1573469387755102,48.65071012078301,615280.8883110308,1.3034484879913753e-05
0.03938775510204082,0.16122448979591839,49.84962515618493,586040.9974819697,1.2116459441610344e-05
0.03938775510204082,0.16510204081632654,51.048540191586845,558836.981560194,1.1282658465780597e-05
0.03938775510204082,0.1689795918367347,52.247455226988755,533484.1340061865,1.0523640324598688e-05
0.03938775510204082,0.17285714285714288,53.44637026239068,509818.22994762723,9.831205536180137e-06
0.03938775510204082,0.17673469387755103,54.64528529779259,487692.86001911754,9.198210215910992e-06
0.03938775510204082,0.18061224489795918,55.84420033319451,466977.160494746,8.618410871654446e-06
0.03938775510204082,0.18448979591836737,57.043115368596425,447553.87379652046,8.086334740423858e-06
0.03938775510204082,0.18836734693877552,58.24203040399834,429317.68554480176,7.597171033476087e-06
0.03938775510204082,0.19224489795918367,59.44094543940025,412173.7939881462,7.146679372052075e-06
